question_id,sample_id,participant_id,video_id,video_paths,video_file_paths,has_uploaded_sample_video,annotation_task_type,task_type,cognitive_level,question,option_a,option_b,option_c,option_d,correct_option,evidence_temporal,evidence_spatial,reasoning_chain,annotator_id,created_at,qc_status,annotation_source
egomonth_qa_001141,017,017,017_0038,017/017_0038.mp4,videos/017/017_0038.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0038.mp4>How many tomatoes are there in the fridge?,A.2,B.3,C.4,D.None,C,ev_396,,This scene appeared at 00:25:45-00:25:55,worker_06,2025-12-21,accepted,global_json_list
egomonth_qa_001142,017,017,017_0038,017/017_0038.mp4,videos/017/017_0038.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0038.mp4>What system is installed on the new computer?,A.PC,B.Mac,C.None,D.None,B,ev_403,,This scene appeared at 01:02:45-01:03:15,worker_06,2025-12-21,accepted,global_json_list
egomonth_qa_001143,017,017,017_0038,017/017_0038.mp4,videos/017/017_0038.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0038.mp4>Did the girl wear shoes while eating?,A.Yes,B.No,C.None,D.None,B,ev_403,,This scene appeared at 01:08:53-01:09:25,worker_06,2025-12-21,accepted,global_json_list
egomonth_qa_001144,017,017,017_0038,017/017_0038.mp4,videos/017/017_0038.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0038.mp4>Did the girl have breakfast or dinner?,A.breakfast,B.dinner,C.None,D.None,B,ev_397|ev_404,,This scene appeared at 00:28:28-01:11:00,worker_06,2025-12-21,accepted,global_json_list
egomonth_qa_001145,017,017,017_0036,017/017_0036.mp4,videos/017/017_0036.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<017_0036.mp4>What are the steps to cook rice in video 00:00:20-00:03:33?,A.Add oil to the pot->Add rice->Add garlic sprouts,B.Add oil to the pot->Add garlic sprouts->Add rice,C.None,D.None,A,ev_406,,This scene appeared at 00:00:20-00:03:33,worker_06,2025-12-21,accepted,global_json_list
egomonth_qa_001146,017,017,017_0037,017/017_0037.mp4,videos/017/017_0037.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<017_0037.mp4>What are the steps to Make sandwiches in video 00:00:15-00:08:00?,"A.Cut the tusi->Put toast in the pot->Put butter in the pot->Out of the pot, spread jam on the toast","B.Cut the tusi->Put butter in the pot->Put toast in the pot->Out of the pot, spread jam on the toast",C.None,D.None,B,ev_406,,This scene appeared at 00:00:15-00:08:00,worker_06,2025-12-21,accepted,global_json_list
egomonth_qa_001147,017,017,017_0039,017/017_0039.mp4,videos/017/017_0039.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0039.mp4>Did the girl wear a hat when going out?,A.Yes,B.No,C.None,D.None,A,ev_412,,This scene appeared at 00:12:32-00:12:36,worker_06,2025-12-22,accepted,global_json_list
egomonth_qa_001148,017,017,017_0039,017/017_0039.mp4,videos/017/017_0039.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,"<017_0039.mp4>On the way, did the girl and her friend use umbrellas separately?",A.Yes,B.No,C.None,D.None,B,ev_413,,This scene appeared at 00:17:05-00:17:11,worker_06,2025-12-22,accepted,global_json_list
egomonth_qa_001149,017,017,017_0039,017/017_0039.mp4,videos/017/017_0039.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0039.mp4>How many boys did the man who got on the car bring with him in the video 00:40:30-00:40:53?,A.1,B.2,C.5,D.7,B,ev_414,,This scene appeared at 00:40:30-00:40:53,worker_06,2025-12-22,accepted,global_json_list
egomonth_qa_001150,017,017,017_0039,017/017_0039.mp4,videos/017/017_0039.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,"<017_0039.mp4>In the video 00:25:00-00:40:53, how many stops did the girl make on her first subway ride?",A.3,B.7,C.8,D.9,D,ev_414,,This scene appeared at 00:25:00-00:40:53,worker_06,2025-12-22,accepted,global_json_list
egomonth_qa_001151,017,017,017_0046,017/017_0046.mp4,videos/017/017_0046.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0046.mp4>Where did the girl watch the recipe for cooking in this video?,A.notebook,B.book,C.mobile phone,D.None,C,ev_419,,This scene appeared at 00:13:10-00:13:27,worker_06,2025-12-22,accepted,global_json_list
egomonth_qa_001152,017,017,017_0046,017/017_0046.mp4,videos/017/017_0046.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<017_0046.mp4>Is the flour used for pickling meat processed?,A.Put it directly into the meat,B.Mix the flour with water and pour it into the meat,C.None,D.None,B,ev_419,,This scene appeared at 00:14:33-00:16:18,worker_06,2025-12-22,accepted,global_json_list
egomonth_qa_001153,017,017,017_0046,017/017_0046.mp4,videos/017/017_0046.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0046.mp4>What tool should be used to spread the meat apart?,A.wood,B.hammer,C.Knife back,D.tip of the blade,C,ev_418,,This scene appeared at 00:09:37-00:11:58,worker_06,2025-12-22,accepted,global_json_list
egomonth_qa_001154,017,017,017_0046,017/017_0046.mp4,videos/017/017_0046.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0046.mp4>Do potatoes have blood skin in this video?,A.Yes,B.No,C.None,D.None,B,ev_417,,This scene appeared at 00:03:52-00:05:03,worker_06,2025-12-22,accepted,global_json_list
egomonth_qa_001155,017,017,017_0041,017/017_0041.mp4,videos/017/017_0041.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0041.mp4>Does the girl in the video have long hair or short hair?,A.long hair,B.short hair,C.None,D.None,B,ev_424,,This scene appeared at 00:05:19-00:05:24,worker_06,2025-12-23,accepted,global_json_list
egomonth_qa_001156,017,017,017_0041,017/017_0041.mp4,videos/017/017_0041.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0041.mp4>Did the girl drink milk tea while cooking in this video?,A.Yes,B.No,C.None,D.None,A,ev_426,,This scene appeared at 00:10:37-00:10:53,worker_06,2025-12-23,accepted,global_json_list
egomonth_qa_001157,017,017,017_0041,017/017_0041.mp4,videos/017/017_0041.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<017_0041.mp4>How many times did you add water to the pot during the cooking process?,A.1,B.2,C.4,D.None,B,ev_426,,This scene appeared at 00:14:12-00:15:20,worker_06,2025-12-23,accepted,global_json_list
egomonth_qa_001158,017,017,017_0041,017/017_0041.mp4,videos/017/017_0041.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0041.mp4>Did the girl in the video wear contact lenses?,A.Yes,B.No,C.None,D.None,A,ev_430,,This scene appeared at 01:01:47-01:02:31,worker_06,2025-12-23,accepted,global_json_list
egomonth_qa_001159,017,017,017_0047,017/017_0047.mp4,videos/017/017_0047.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,"<017_0047.mp4>In this video, how many items did the girl buy while shopping at the supermarket?",A.3,B.4,C.5,D.6,C,ev_431,,This scene appeared at 00:10:00-00:13:00,worker_06,2025-12-23,accepted,global_json_list
egomonth_qa_001160,017,017,017_0047,017/017_0047.mp4,videos/017/017_0047.mp4,false,spatial_relation,Spatial Relation,Level 2: Episodic Indexing,<017_0047.mp4>What is the route from the revolving door to the elevator entrance after entering the apartment building?,A.Go straight through the revolving door and turn right->Go straight in and turn right->Go straight in and turn left->Turn left to the elevator entrance,B.Go straight through the revolving door and turn right->Go straight in and turn right->Go straight in and turn right->Turn left to the elevator entrance,C.None,D.None,A,ev_433,,This scene appeared at 00:18:10-00:19:00,worker_06,2025-12-23,accepted,global_json_list
egomonth_qa_001161,017,017,017_0047,017/017_0047.mp4,videos/017/017_0047.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<017_0047.mp4>Where did the girl put the eggs and bread after entering the house?,A.on the table,B.in the fridge,C.None,D.None,B,ev_434,,This scene appeared at 00:21:20-00:21:28,worker_06,2025-12-23,accepted,global_json_list
egomonth_qa_001162,017,017,017_0047,017/017_0047.mp4,videos/017/017_0047.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<017_0047.mp4>What are the steps to make crispy potato cakes?,A.Shredded potatoes with flour->Add egg mixture ->add seasoning->Stir and fry in a pot,B.Shredded potatoes with egg mixture->add seasoning->Add flour->Stir and fry in a pot,C.None,D.None,A,ev_435,,This scene appeared at 00:36:40-00:52:07,worker_06,2025-12-23,accepted,global_json_list
egomonth_qa_001163,017,017,017_0047,017/017_0047.mp4,videos/017/017_0047.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<017_0047.mp4>What kind of sauce did the girl put on the potato pancake during the video period from 01:06:12 to 01:06:33?,A.salad dressing,B.ketchup,C.None,D.None,B,ev_437,,This scene appeared at 01:06:12-01:06:33,worker_06,2025-12-23,accepted,global_json_list
egomonth_qa_001164,017,017,017_0053,017/017_0053.mp4,videos/017/017_0053.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<017_0053.mp4>What are the steps for the girl to make a cake in this video?,A.Cream cheese with sugar added->Add lemon juice->Crack in an egg->Add corn starch->Add milk->Mix evenly and pour into a baking tray to grill,B.Crack an egg into a bowl->Add cream cheese with sugar added->Add corn starch->Mix evenly and pour into a baking tray to grill,C.None,D.None,A,ev_440,,This scene appeared at 00:08:27-00:20:16,worker_06,2025-12-24,accepted,global_json_list
egomonth_qa_001165,017,017,017_0053,017/017_0053.mp4|017/017_0047.mp4|017/017_0041.mp4|017/017_0046.mp4,videos/017/017_0053.mp4|videos/017/017_0047.mp4|videos/017/017_0041.mp4|videos/017/017_0046.mp4,false,habit_inference,Habit Inference,Level 1: Schema Consolidation,"<017_0053.mp4><017_0047.mp4><017_0041.mp4><017_0046.mp4>Based on these videos, it can be inferred that the girl usually likes to cook and eat at home or go out to eat?",A.go out to eat,B.cook and eat at home,C.None,D.None,B,ev_440|ev_435|ev_427|ev_420,,This scene appeared at 00:26:46-00:34:19,worker_06,2025-12-24,accepted,global_json_list
egomonth_qa_001166,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,object_counting_global,Object Counting,Level 3: Cascading Reasoning,<018_0001.mp4>How many basins are under the sink,A.0,B.1,C.2,D.3,C,,0001_obj_basins_01,There are two basins under the sink,worker_10,2025-12-05T20:00:00,accepted,global_json_list
egomonth_qa_001167,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<018_0001.mp4> When did the other person in the dormitory bedroom appear,A.00:59,B.00:14,C.01:32,D.01:56,A,,,A person's lower body appears at 00:59,worker_10,2025-12-05T20:15:00,accepted,global_json_list
egomonth_qa_001168,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,self_localization,Self-Localization,Level 2: Episodic Indexing,"<018_0001.mp4> At 13:44, where is this person",A.washroom,B.bedroom,C.canteen,D.courier station,D,,,There were many shelves full of packages in front of this person,worker_10,2025-12-07T10:00:00,accepted,global_json_list
egomonth_qa_001169,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<018_0001.mp4> What did this person do before looking for a seat between 24:47 and 26:01 in this video,A.Handwashing,B.Walk around the coffee shop,C.Take a bite of food,D.Browse TikTok,B,ev_13|ev_14,0001_obj_cellphone_01,The person walked around the coffee shop before looking for a seat,worker_10,2025-12-07T10:00:00,accepted,global_json_list
egomonth_qa_001170,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<018_0001.mp4> Where is the red pen placed in this video,A.On the desk,B.On the road,C.On the floor,D.On the cabinet,A,,0001_obj_redpen_01,The red pen was placed on the desk,worker_10,2025-12-07T10:00:00,accepted,global_json_list
egomonth_qa_001171,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,cross_view_spatial_reasoning,Cross-View Spatial Reasoning,Level 3: Cascading Reasoning,"<018_0001.mp4> In this video, which floor of the dormitory building is the person's bedroom located on",A.First floor,B.Second floor,C.Third floor,D.Fourth floor,B,,,"The person went downstairs, walked down only a short flight of stairs, and then exited through the main entrance on the first floor",worker_10,2025-12-07T10:00:00,accepted,global_json_list
egomonth_qa_001172,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,direction_judgement,Direction Judgment,Level 3: Cascading Reasoning,<018_0001.mp4> Which way do I go at the first intersection on the way from the dormitory building to the courier station,A.go straight,B.turn left,C.turn right,D.None,B,ev_05,0001_obj_sharedbicycle_01,Turn left at the first intersection while riding bike,worker_10,2025-12-07T22:15:00,accepted,global_json_list
egomonth_qa_001173,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,"<018_0001.mp4> From the text on the parcel shelf at 13:37, we can deduce which school this is",A.Hohai University,B.Wuhan University,C.Southeast University,D.None,A,,,The shelf has the logo of Hohai University,worker_10,2025-12-07T22:15:00,accepted,global_json_list
egomonth_qa_001174,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<018_0001.mp4> What time did this person enter the canteen,A.18:59,B.21:12,C.22:36,D.19:14,B,,,This person entered the canteen at 21:12,worker_10,2025-12-07T22:30:00,accepted,global_json_list
egomonth_qa_001175,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<018_0001.mp4>How many times did the waiter add seasoning when this person ordered,A.1,B.2,C.3,D.4,D,ev_12,0001_obj_condimentbottles_01,"The waiter added the condiments twice initially, and then added them twice more at the customer's request",worker_10,2025-12-07T22:30:00,accepted,global_json_list
egomonth_qa_001176,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<018_0001.mp4> Where is the potted plants placed in this video,A.On the shelf,B.On the desk,C.On the floor,D.On the cabinet,A,ev_14,0001_obj_pottedplants_01,The potted plants was placed on the shelf in canteen,worker_10,2025-12-07T10:30:00,accepted,global_json_list
egomonth_qa_001177,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<018_0001.mp4>How many times did this person ride the bike throughout the entire video,A.0,B.1,C.2,D.3,C,ev_05|ev_09,0001_obj_sharedbicycle_01,"The whole process involved first riding a shared bike from the dormitory to the courier station, and then riding to the canteen",worker_10,2025-12-07T22:50:00,accepted,global_json_list
egomonth_qa_001178,018,018,018_0001,018/018_0001.mp4,videos/018/018_0001.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<018_0001.mp4>Which of the following locations appears in the correct order,A.corridor_1->corridor_2->courier station->bedroom->canteen,B.bedroom->corridor_1->corridor_2->courier station->canteen,C.courier station->corridor_1->canteen->corridor_2->bedroom,D.canteen->corridor_1->corridor_2->courier station->bedroom,B,,,"The whole process involved first riding a shared bike from the dormitory to the courier station, and then riding to the canteen",worker_10,2025-12-07T23:00:00,accepted,global_json_list
egomonth_qa_001179,018,018,018_0002,018/018_0002.mp4,videos/018/018_0002.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<018_0002.mp4>Which of the following items is NOT on the canteen table,A.bottle,B.paper bag,C.chopsticks,D.disposable gloves,C,,0001_obj_bottle_01|0002_obj_paperbags_01|0001_obj_disposablegloves_01,There are no chopsticks on the table,worker_10,2025-12-09T15:00:00,accepted,global_json_list
egomonth_qa_001180,018,018,018_0002,018/018_0002.mp4,videos/018/018_0002.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<018_0002.mp4>How many times has this person gone to the coffee shop,A.1,B.2,C.3,D.4,B,ev_13|ev_16,,"The coffee wasn't ready when this person first went there,so this person went to collect coffee again later",worker_10,2025-12-09T15:00:00,accepted,global_json_list
egomonth_qa_001181,018,018,018_0002,018/018_0002.mp4,videos/018/018_0002.mp4,false,personality_inference,Personality Inference,Level 1: Schema Consolidation,<018_0002.mp4>What hair color do this person like in anime characters,A.pink,B.white,C.blue,D.yellow,A,ev_16|ev_19,0001_obj_cellphone_01|0002_obj_paperbags_01,"The anime character on the coffee bag has pink hair, and furthermore, all the emojis this person uses in WeChat chats are related to pink-haired anime characters",worker_10,2025-12-09T15:00:00,accepted,global_json_list
egomonth_qa_001182,018,018,018_0002,018/018_0002.mp4,videos/018/018_0002.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<018_0002.mp4>What is the order number for the coffee this person ordered,A.731,B.625,C.912,D.898,D,,0002_obj_paperbags_01,The receipt on the coffee bag shows 898,worker_10,2025-12-09T15:00:00,accepted,global_json_list
egomonth_qa_001183,018,018,018_0003,018/018_0003.mp4,videos/018/018_0003.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<018_0003.mp4>What is the license plate number of the electric vehicle that appears on the right at 11:36,A.XF306,B.KT487,C.DC924,D.MR076,A,,0003_obj_ebike_01,The license plate number of the electric vehicle is XF306,worker_10,2025-12-11T08:30:00,accepted,global_json_list
